Engine size,Year of manufacture,Mileage,Manufacturer_Ford,Manufacturer_Porsche,Manufacturer_Toyota,Manufacturer_VW,Model_911,Model_Cayenne,Model_Fiesta,Model_Focus,Model_Golf,Model_M5,Model_Mondeo,Model_Passat,Model_Polo,Model_Prius,Model_RAV4,Model_X3,Model_Yaris,Model_Z4,Fuel type_Hybrid,Fuel type_Petrol,Price
1.4,1989,247113,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,756
4.4,2019,22319,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,117441
1.8,2008,92709,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12712
1.4,2005,152304,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5485
1.4,2005,149848,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6701
1.4,2003,131933,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4341
2.2,2016,33681,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,75392
1.8,2007,75786,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12274
3.0,1987,185456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2138
1.8,2004,71425,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11287
3.5,2005,110347,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,27310
2.0,1998,159059,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5472
1.4,1997,127330,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2606
1.8,2000,175853,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3102
2.0,2019,29573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46470
1.0,1988,301316,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,467
2.0,2017,58239,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,41113
3.0,2015,27962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43995
2.0,2009,122592,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,8760
1.8,2008,63181,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,20731
1.6,2002,125879,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,5747
3.0,2006,81336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,15625
1.4,1994,197635,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1892
2.0,2002,83580,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9069
1.4,2009,130295,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9031
1.8,1997,156763,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4950
1.4,2009,56228,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,13377
2.0,2007,221849,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4105
1.0,2017,51622,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,14279
1.0,2011,44597,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,10259
1.8,2017,35478,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,25737
1.0,2015,48959,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,13040
1.8,2009,70754,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14977
3.5,2015,54929,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,52468
1.8,2011,75460,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,19850
1.2,1991,254620,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,746
2.0,2001,100705,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8802
1.4,2011,90765,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13885
2.0,2017,43333,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,33874
2.0,2000,42942,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7039
1.0,2004,70117,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6165
1.0,2002,142066,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3799
1.2,2001,104081,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3759
2.6,2004,158481,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15038
1.8,2011,96750,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,20089
1.4,2005,92660,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,8353
3.0,2000,151420,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8803
2.0,1999,155053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4558
1.8,1994,192087,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1721
1.8,1993,147656,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2343
1.0,2007,65660,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7756
2.0,2007,136747,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10900
2.2,2010,80638,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,23288
2.0,1999,119256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6684
1.4,1998,117687,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3838
1.8,2003,112871,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8899
5.0,1992,231407,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4189
2.0,2008,87604,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8947
1.6,2001,70754,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5635
2.0,1992,152804,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2899
1.0,2011,68134,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9272
2.0,1990,219904,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1357
1.0,2003,77923,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4849
1.6,1989,234742,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,794
1.2,2007,76877,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8704
1.6,2015,47409,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24480
